,ring,Year,SiteID,Winter.Wheat,Lentils,Peas,Barley,Spring.Wheat,Pasture.Grass,Developed.Open.Space,Evergreen.Forests,Dry.Beans,Fallow.Idle.Cropland,Developed.Low.Intensity,Grassland.Herbaceous,Shrubland,Oats,Herbaceous.Wetlands,Sod.Grass.Seed,Alfafa,Deciduous.Forest,Pasture.Hay,Other.Hay.Non.Alfalfa,Developed.Med.Intensity,Apples,Open.Water,Developed.High.Intensity,Triticale,Canola,Sweet.Corn,Potatoes,Asparagus,Corn,Sugar.Beets,Watermelon,Woodly.Wetlands,Grapes,Flaxseed,Herbs,Cherries,Carrots,Other.Crops,Barren,Sunflower,Rapeseed,
288,500,2014,35,0.174952,0.535366777,0.062384795,0.017585337,0,0,0.003886236,0,0,0.012407707,0.012596686,#N/A,0.032369212,0.136043692,0,0,0.012407559,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
289,4000,2014,36,0.26552112,0.278631773,0.290665654,0.036918837,0.038494449,0.007725145,0.03052026,0,0,0.013264839,0.004085878,#N/A,0,0.029357036,0.000429642,0,0.000972585,0.003412783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
290,3500,2014,36,0.26114548,0.350022979,0.270036684,0.018854374,0.036001754,0.00615163,0.003753319,0.004693396,0,0.006909057,0.008655745,#N/A,0.001478752,0.020431544,0.000954269,0.000733365,0.000815488,0.009362165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
291,3000,2014,36,0.241419756,0.377985272,0.253503031,0.031125509,0.022891473,0.007395113,0.007933672,0.008417189,0.001127886,0.003216637,0.003384154,#N/A,0.000508009,0.02408478,0,0.002516887,0.00112786,0.01336277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
292,2500,2014,36,0.227923509,0.218274936,0.346782786,0.050059629,0.029331193,0.006754162,0.019298036,0.02500736,0,0.003339133,0.012519326,#N/A,0,0.031575825,0,0,0.004323035,0.024811071,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
293,2000,2014,36,0.236666717,0.107383065,0.344865676,0.047936284,0.054343423,0.007103585,0.052880548,0.04541372,0.008159406,0.002889485,0.016414362,#N/A,0,0.039400708,0,0,0.007042793,0.029500229,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
294,1500,2014,36,0.27481626,0.176939996,0.133673776,0.045236267,0.06169575,0.019947732,0.018312646,0.09761489,0.02579674,0.00987111,0.033024089,#N/A,0.006568795,0.043560557,0,0.00248135,0.004693324,0.045766718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
295,1000,2014,36,0.169557962,0.249145383,0.012573645,0.006552504,0.099663426,0.028758262,0.088830264,0.006282128,0.004135976,0.004012376,0.051025839,#N/A,0.147833721,0.05620136,0,0,0,0.075427156,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
296,500,2014,36,0.174952,0.535366777,0.062384795,0.017585337,0,0,0.003886236,0,0,0.012407707,0.012596686,#N/A,0.032369212,0.136043692,0,0,0.012407559,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
297,4000,2014,37,0.26552112,0.278631773,0.290665654,0.036918837,0.038494449,0.007725145,0.03052026,0,0,0.013264839,0.004085878,#N/A,0,0.029357036,0.000429642,0,0.000972585,0.003412783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
298,3500,2014,37,0.26114548,0.350022979,0.270036684,0.018854374,0.036001754,0.00615163,0.003753319,0.004693396,0,0.006909057,0.008655745,#N/A,0.001478752,0.020431544,0.000954269,0.000733365,0.000815488,0.009362165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
299,3000,2014,37,0.241419756,0.377985272,0.253503031,0.031125509,0.022891473,0.007395113,0.007933672,0.008417189,0.001127886,0.003216637,0.003384154,#N/A,0.000508009,0.02408478,0,0.002516887,0.00112786,0.01336277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
300,2500,2014,37,0.227923509,0.218274936,0.346782786,0.050059629,0.029331193,0.006754162,0.019298036,0.02500736,0,0.003339133,0.012519326,#N/A,0,0.031575825,0,0,0.004323035,0.024811071,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
301,2000,2014,37,0.236666717,0.107383065,0.344865676,0.047936284,0.054343423,0.007103585,0.052880548,0.04541372,0.008159406,0.002889485,0.016414362,#N/A,0,0.039400708,0,0,0.007042793,0.029500229,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
302,1500,2014,37,0.27481626,0.176939996,0.133673776,0.045236267,0.06169575,0.019947732,0.018312646,0.09761489,0.02579674,0.00987111,0.033024089,#N/A,0.006568795,0.043560557,0,0.00248135,0.004693324,0.045766718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
303,1000,2014,37,0.169557962,0.249145383,0.012573645,0.006552504,0.099663426,0.028758262,0.088830264,0.006282128,0.004135976,0.004012376,0.051025839,#N/A,0.147833721,0.05620136,0,0,0,0.075427156,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
304,500,2014,37,0.174952,0.535366777,0.062384795,0.017585337,0,0,0.003886236,0,0,0.012407707,0.012596686,#N/A,0.032369212,0.136043692,0,0,0.012407559,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
305,4000,2014,38,0.26552112,0.278631773,0.290665654,0.036918837,0.038494449,0.007725145,0.03052026,0,0,0.013264839,0.004085878,#N/A,0,0.029357036,0.000429642,0,0.000972585,0.003412783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
306,3500,2014,38,0.26114548,0.350022979,0.270036684,0.018854374,0.036001754,0.00615163,0.003753319,0.004693396,0,0.006909057,0.008655745,#N/A,0.001478752,0.020431544,0.000954269,0.000733365,0.000815488,0.009362165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
307,3000,2014,38,0.241419756,0.377985272,0.253503031,0.031125509,0.022891473,0.007395113,0.007933672,0.008417189,0.001127886,0.003216637,0.003384154,#N/A,0.000508009,0.02408478,0,0.002516887,0.00112786,0.01336277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
308,2500,2014,38,0.227923509,0.218274936,0.346782786,0.050059629,0.029331193,0.006754162,0.019298036,0.02500736,0,0.003339133,0.012519326,#N/A,0,0.031575825,0,0,0.004323035,0.024811071,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
309,2000,2014,38,0.236666717,0.107383065,0.344865676,0.047936284,0.054343423,0.007103585,0.052880548,0.04541372,0.008159406,0.002889485,0.016414362,#N/A,0,0.039400708,0,0,0.007042793,0.029500229,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
310,1500,2014,38,0.27481626,0.176939996,0.133673776,0.045236267,0.06169575,0.019947732,0.018312646,0.09761489,0.02579674,0.00987111,0.033024089,#N/A,0.006568795,0.043560557,0,0.00248135,0.004693324,0.045766718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
311,1000,2014,38,0.169557962,0.249145383,0.012573645,0.006552504,0.099663426,0.028758262,0.088830264,0.006282128,0.004135976,0.004012376,0.051025839,#N/A,0.147833721,0.05620136,0,0,0,0.075427156,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
312,500,2014,38,0.174952,0.535366777,0.062384795,0.017585337,0,0,0.003886236,0,0,0.012407707,0.012596686,#N/A,0.032369212,0.136043692,0,0,0.012407559,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
313,4000,2014,39,0.045052636,#N/A,0.314225473,#N/A,0.002617088,0.002515771,#N/A,0.010741939,0.263285546,0.064812952,0.295463294,#N/A,#N/A,0.001285301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
314,3500,2014,39,0.097815448,#N/A,0.379606822,#N/A,0.005217232,0.001893539,#N/A,0.010471998,0.225448693,0.03914136,0.239951895,#N/A,#N/A,0.000453013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
315,3000,2014,39,0.100864298,#N/A,0.577162955,#N/A,0.008155054,0,#N/A,0.004463814,0.09542178,0.020599076,0.193333024,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
316,2500,2014,39,0.218742548,#N/A,0.569000224,#N/A,0.008997277,0,#N/A,0.001443483,0.022626149,0.019942402,0.159247917,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
317,2000,2014,39,0.124909161,#N/A,0.728399647,#N/A,0.013668806,0,#N/A,0.008652377,0.000754083,0.003366066,0.120249859,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
318,1500,2014,39,0.235695381,#N/A,0.67930495,#N/A,0.017706184,0,#N/A,0.002523833,0.002462134,0,0.062307519,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
319,1000,2014,39,0.380806206,#N/A,0.584863686,#N/A,0.030830274,0,#N/A,0,0,0,0.003499834,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
320,500,2014,39,0.452783721,#N/A,0.454124316,#N/A,0.093091963,0,#N/A,0,0,0,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
321,4000,2014,40,0.045052636,#N/A,0.314225473,#N/A,0.002617088,0.002515771,#N/A,0.010741939,0.263285546,0.064812952,0.295463294,#N/A,#N/A,0.001285301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
322,3500,2014,40,0.097815448,#N/A,0.379606822,#N/A,0.005217232,0.001893539,#N/A,0.010471998,0.225448693,0.03914136,0.239951895,#N/A,#N/A,0.000453013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
323,3000,2014,40,0.100864298,#N/A,0.577162955,#N/A,0.008155054,0,#N/A,0.004463814,0.09542178,0.020599076,0.193333024,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
324,2500,2014,40,0.218742548,#N/A,0.569000224,#N/A,0.008997277,0,#N/A,0.001443483,0.022626149,0.019942402,0.159247917,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
325,2000,2014,40,0.124909161,#N/A,0.728399647,#N/A,0.013668806,0,#N/A,0.008652377,0.000754083,0.003366066,0.120249859,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
326,1500,2014,40,0.235695381,#N/A,0.67930495,#N/A,0.017706184,0,#N/A,0.002523833,0.002462134,0,0.062307519,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
327,1000,2014,40,0.380806206,#N/A,0.584863686,#N/A,0.030830274,0,#N/A,0,0,0,0.003499834,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
328,500,2014,40,0.452783721,#N/A,0.454124316,#N/A,0.093091963,0,#N/A,0,0,0,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
329,4000,2014,41,0.198350373,0.000862309,0.367764419,0.025232205,0.026728066,0,0.007871171,0.00535621,0.189539921,0.00024416,0.087522887,0.001912168,0.057217266,0.024282065,0,0.00711678,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
330,3500,2014,41,0.236977838,0.000962892,0.430525268,0.012700348,0.011434637,0,0.029996395,0.004611861,0.160816942,0.002616015,0.075959297,0.004604231,0.015977379,0.011498855,0,0.000717983,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00060006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
331,3000,2014,41,0.136690328,0,0.489827653,0.012383364,0.018551558,0,0.122318847,0.002275946,0.121990192,0,0.080257406,0.006577206,0.000176244,0.005108779,0.002275953,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.001566525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
332,2500,2014,41,0.025560391,0.006953497,0.476115592,0.004412765,0.030743699,0,0.330866202,0,0.078119187,0,0.032536187,0.007259517,0.002566327,0.003475956,0,0,0.001390681,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
333,2000,2014,41,0.001788207,0.005364245,0.372675748,0.012416263,0.041136092,0.003576518,0.351517364,0,0.159037806,0,0.035488101,0.00627075,0.005364589,0.005364318,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
334,1500,2014,41,0,0.002503358,0.328883771,0,0.027581243,0,0.284758811,0,0.342521177,0,0.002503343,0.006241566,0.005006731,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
335,1000,2014,41,0.014739991,0,0.287346193,0.004172044,0.036640405,0,0.231445857,0.004172166,0.404794517,0,0,0.012516644,0.004172183,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
336,500,2014,41,0.093461947,0.012516644,0.230370317,0,0.114397817,0,0.168681744,0,0.34302172,0,0,0.012516644,0.025033166,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
337,4000,2014,42,0.198350373,0.000862309,0.367764419,0.025232205,0.026728066,0,0.007871171,0.00535621,0.189539921,0.00024416,0.087522887,0.001912168,0.057217266,0.024282065,0,0.00711678,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
338,3500,2014,42,0.236977838,0.000962892,0.430525268,0.012700348,0.011434637,0,0.029996395,0.004611861,0.160816942,0.002616015,0.075959297,0.004604231,0.015977379,0.011498855,0,0.000717983,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00060006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
339,3000,2014,42,0.136690328,0,0.489827653,0.012383364,0.018551558,0,0.122318847,0.002275946,0.121990192,0,0.080257406,0.006577206,0.000176244,0.005108779,0.002275953,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.001566525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
340,2500,2014,42,0.025560391,0.006953497,0.476115592,0.004412765,0.030743699,0,0.330866202,0,0.078119187,0,0.032536187,0.007259517,0.002566327,0.003475956,0,0,0.001390681,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
341,2000,2014,42,0.001788207,0.005364245,0.372675748,0.012416263,0.041136092,0.003576518,0.351517364,0,0.159037806,0,0.035488101,0.00627075,0.005364589,0.005364318,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
342,1500,2014,42,0,0.002503358,0.328883771,0,0.027581243,0,0.284758811,0,0.342521177,0,0.002503343,0.006241566,0.005006731,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
343,1000,2014,42,0.014739991,0,0.287346193,0.004172044,0.036640405,0,0.231445857,0.004172166,0.404794517,0,0,0.012516644,0.004172183,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
344,500,2014,42,0.093461947,0.012516644,0.230370317,0,0.114397817,0,0.168681744,0,0.34302172,0,0,0.012516644,0.025033166,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
345,4000,2014,43,0.002586299,0,0.301021163,#N/A,0.047633214,0,0.011466779,0.01305181,0.391410313,0.174176518,0.044921314,#N/A,#N/A,0.000859722,0.001724292,0.003273134,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,0.000862141,0,0.006151134,0.000862166,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
346,3500,2014,43,0,0.002607413,0.417173925,#N/A,0.041996424,0,0.028398057,0.022041862,0.270023506,0.156863097,0.052046263,#N/A,#N/A,0.005801577,0,0.000216925,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,6.03073E-05,0,0.001803665,0.000966978,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
347,3000,2014,43,0.00228526,0.000346776,0.390445063,#N/A,0.050334828,0.004077947,0.156243109,0.02997354,0.194843677,0.103734257,0.058669086,#N/A,#N/A,0.002285445,0,0.001118785,#N/A,#N/A,0.0022853,#N/A,#N/A,#N/A,#N/A,#N/A,0.002214193,0.001142733,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
348,2500,2014,43,0,0,0.3597635,#N/A,0.049140808,0.001998619,0.227188388,0.009742247,0.214209114,0.132237271,0.005720053,#N/A,#N/A,0,0,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
