"site_year","Year","SiteID.x","State","County","Town","Zone","Crop","Date","cdd","cp","cdd2","cp2","Lat","Long","WDn","WLDn","TotDn","WSg","WLSg","Totsg","WRp","WlRp","TotRp","Wsa","Wlsa","TotSa","WMd","WlMd","TotMd","WRm","WlRm","TotRm","WMfc","MlMfc","TotMfc","Wse","WlSe","TotSe","WAm","WlAm","TotAm","Wri","WlRi","TotRi","TotAph.N","Nymph","TotAph","OThers","X","ring","SiteID.y","X21","X52","X53","X24","X42","X23","X62","X121","X142","X122","X171","X61","X152","X195","X59","X36","X141","X37","X181","X68","X123","X124","X28","X205","X31","X49","X12","X43","X57","X1","X206","X66","X69","X32","X207","X41","X190","X44","X131","X111","X6","X34","X176","X38","X229","X33","X35","X143","X58","X71","X242","X220","X27","X14"
"2014_39",2014,39,"Washington","Whitman","Rosalia",1,"WW","6/12/14",680.5,215,693.95,215.1,47.022506,-117.610526,0,0,0,0,0,0,0,0,0,23,57,80,1,1,2,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,172,13,185,0,319,1000,"2014_39",NA,NA,NA,0.584863686367168,NA,0.380806205931117,NA,0.0308302736329293,NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00349983406878548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_39",2014,39,"Washington","Whitman","Rosalia",1,"WW","6/12/14",680.5,215,693.95,215.1,47.022506,-117.610526,0,0,0,0,0,0,0,0,0,23,57,80,1,1,2,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,172,13,185,0,320,500,"2014_39",NA,NA,NA,0.454124316494386,NA,0.452783720512742,NA,0.093091962992872,NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_41",2014,41,"Idaho","Idaho","Cottonwood",3,"WW","6/25/14",571.5,325.6,593.85,326.9,46.10823333,-116.2854667,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,60,14,74,1,329,4000,"2014_41",0.025232204664594,0,0.00787117131232421,0.367764419258463,0.000862308921051877,0.198350373016932,NA,0.0267280663528409,0,0,NA,0.189539920812681,0.000244159748816001,NA,0.00711678009301978,0.00535620997743183,NA,0.0242820651391717,NA,NA,NA,NA,0.00191216821281011,0,0.0572172658390481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875228866508162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_41",2014,41,"Idaho","Idaho","Cottonwood",3,"WW","6/25/14",571.5,325.6,593.85,326.9,46.10823333,-116.2854667,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,60,14,74,1,330,3500,"2014_41",0.0127003479027661,0,0.0299963950551426,0.430525267661167,0.000962891851682904,0.236977837536836,NA,0.0114346372401284,0,0,NA,0.160816942425602,0.00261601461908344,NA,0.00071798271003553,0.00461186095112341,NA,0.0114988548202299,NA,NA,NA,NA,0.00460423075459087,0.000600059953505847,0.0159773791945341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0759592973235711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_41",2014,41,"Idaho","Idaho","Cottonwood",3,"WW","6/25/14",571.5,325.6,593.85,326.9,46.10823333,-116.2854667,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,60,14,74,1,331,3000,"2014_41",0.0123833639201422,0,0.122318847393077,0.489827652607931,0,0.136690327954976,NA,0.0185515579691519,0.00227595274746996,0,NA,0.121990191534569,0,NA,0,0.00227594610757542,NA,0.00510877872390729,NA,NA,NA,NA,0.00657720550759948,0.00156652536608745,0.000176244179491801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0802574059880216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_41",2014,41,"Idaho","Idaho","Cottonwood",3,"WW","6/25/14",571.5,325.6,593.85,326.9,46.10823333,-116.2854667,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,60,14,74,1,332,2500,"2014_41",0.00441276548397909,0.00139068145125251,0.33086620159169,0.476115592036676,0.00695349653941015,0.0255603906381883,NA,0.0307436985393654,0,0,NA,0.0781191873872475,0,NA,0,0,NA,0.00347595591235361,NA,NA,NA,NA,0.007259517113395,0,0.00256632669658435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032536186609858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_41",2014,41,"Idaho","Idaho","Cottonwood",3,"WW","6/25/14",571.5,325.6,593.85,326.9,46.10823333,-116.2854667,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,60,14,74,1,333,2000,"2014_41",0.0124162630717533,0,0.351517363558045,0.372675747907969,0.00536424485567345,0.00178820683930949,NA,0.0411360919815495,0,0.00357651802580922,NA,0.1590378055056,0,NA,0,0,NA,0.00536431790359732,NA,NA,NA,NA,0.00627075031463743,0,0.00536458921478112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0354881008212757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_41",2014,41,"Idaho","Idaho","Cottonwood",3,"WW","6/25/14",571.5,325.6,593.85,326.9,46.10823333,-116.2854667,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,60,14,74,1,334,1500,"2014_41",0,0,0.284758811319346,0.328883770602093,0.00250335809060886,0,NA,0.0275812430694053,0,0,NA,0.342521177042268,0,NA,0,0,NA,0,NA,NA,NA,NA,0.0062415656057283,0,0.005006730789781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00250334348077021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_41",2014,41,"Idaho","Idaho","Cottonwood",3,"WW","6/25/14",571.5,325.6,593.85,326.9,46.10823333,-116.2854667,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,60,14,74,1,335,1000,"2014_41",0.00417204433257382,0,0.231445857449853,0.287346193471053,0,0.0147399906617755,NA,0.0366404045424615,0,0,NA,0.40479451660545,0,NA,0,0.00417216608238561,NA,0,NA,NA,NA,NA,0.0125166443427776,0,0.00417218251167035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_41",2014,41,"Idaho","Idaho","Cottonwood",3,"WW","6/25/14",571.5,325.6,593.85,326.9,46.10823333,-116.2854667,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,60,14,74,1,336,500,"2014_41",0,0,0.168681743706985,0.230370317136002,0.0125166443360539,0.0934619469530235,NA,0.114397817093799,0,0,NA,0.343021720110363,0,NA,0,0,NA,0,NA,NA,NA,NA,0.0125166443334757,0,0.0250331663302983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_43",2014,43,"Oregon","Umatilla","Milton- Freewater",4,"WW","5/15/14",493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,345,4000,"2014_43",NA,NA,0.0114667793139707,0.30102116334988,0,0.00258629854987695,NA,0.0476332135577081,0.00172429215251606,0,NA,0.391410312967797,0.174176518157368,0,0.00327313410628579,0.0130518101645449,0.000862166028990898,0.000859722145330875,NA,0.000862141087999575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00615113439552579,NA,NA,NA,NA,NA,0.0449213140222048,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2014_43",2014,43,"Oregon","Umatilla","Milton- Freewater",4,"WW","5/15/14",493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,346,3500,"2014_43",NA,NA,0.0283980565355695,0.417173925373823,0.00260741260372823,0,NA,0.0419964240578016,0,0,NA,0.270023506307436,0.156863097383257,0,0.000216925416999784,0.0220418622139114,0.000966977977167589,0.00580157689201522,NA,6.03073095259385e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00180366510128492,NA,NA,NA,NA,NA,0.0520462628274801,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2014_43",2014,43,"Oregon","Umatilla","Milton- Freewater",4,"WW","5/15/14",493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,347,3000,"2014_43",NA,NA,0.156243109407734,0.390445063263853,0.000346776426906753,0.00228526026722144,NA,0.0503348281304991,0,0.00407794702447214,NA,0.194843676909522,0.103734256755088,0.00228529994393719,0.00111878502983438,0.0299735399349903,0,0.00228544543571129,NA,0.00221419299970532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0586690858333847,NA,NA,NA,NA,NA,NA,NA,NA,0.00114273263714024,NA,NA
"2014_43",2014,43,"Oregon","Umatilla","Milton- Freewater",4,"WW","5/15/14",493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,348,2500,"2014_43",NA,NA,0.227188387965135,0.359763500223951,0,0,NA,0.0491408075206837,0,0.00199861859427536,NA,0.214209114380648,0.132237270623469,0,0,0.00974224734791881,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.00572005334391968,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2014_43",2014,43,"Oregon","Umatilla","Milton- Freewater",4,"WW","5/15/14",493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,349,2000,"2014_43",NA,NA,0.257127204148576,0.326845414710844,0,0.00518850848877863,NA,0,0,0,NA,0.306190928230448,0.0892593895450545,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0153885548762988,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2014_43",2014,43,"Oregon","Umatilla","Milton- Freewater",4,"WW","5/15/14",493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,350,1500,"2014_43",NA,NA,0.366454288902532,0.204119846505168,0,0.00279174245273803,NA,0,0,0,NA,0.287488954678988,0.12214189100192,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.017003276458654,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2014_43",2014,43,"Oregon","Umatilla","Milton- Freewater",4,"WW","5/15/14",493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,351,1000,"2014_43",NA,NA,0.567056697995282,0.0866410549980726,0,0,NA,0,0,0,NA,0.0848715566292286,0.196660457253322,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0647702331240954,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2014_43",2014,43,"Oregon","Umatilla","Milton- Freewater",4,"WW","5/15/14",493.7,265,510.7,264,45.873152,-118.357682,0,0,0,0,0,0,0,0,0,1,6,7,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,24,0,24,1,352,500,"2014_43",NA,NA,0.671138767542298,0.138550304427353,0,0,NA,0,0,0,NA,0.1397967472367,0.0114607716952064,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0390534090984431,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"2014_44",2014,44,"Washington","Klickitat","Bickleton",4,"WW","5/27/14",378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,353,4000,"2014_44",NA,NA,NA,0.340043055627265,NA,0.37217011687697,NA,0.00487226127742489,0.00546339870582132,NA,NA,0,0.265017681749553,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0124334857629657,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2014_44",2014,44,"Washington","Klickitat","Bickleton",4,"WW","5/27/14",378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,354,3500,"2014_44",NA,NA,NA,0.264145509288617,NA,0.471154549674358,NA,0.00969143590774864,0.000560539101125376,NA,NA,0.000182991202372383,0.2241527579068,NA,NA,0.000605064769978018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0077899221318813,NA,NA,NA,NA,NA,NA,NA,NA,0.0217172300171192,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2014_44",2014,44,"Washington","Klickitat","Bickleton",4,"WW","5/27/14",378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,355,3000,"2014_44",NA,NA,NA,0.103607450200894,NA,0.613863894572645,NA,0.00937054538983118,0,NA,NA,0.00978874502662053,0.236772472475559,NA,NA,0.000425286594370653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188392565125672,NA,NA,NA,NA,NA,NA,NA,NA,0.00733234922751271,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2014_44",2014,44,"Washington","Klickitat","Bickleton",4,"WW","5/27/14",378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,356,2500,"2014_44",NA,NA,NA,0.0709854906738139,NA,0.606747104130024,NA,0.0113017666610847,0,NA,NA,0.0150479587645758,0.24526715666341,NA,NA,0.00139367998881313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0428854026073304,NA,NA,NA,NA,NA,NA,NA,NA,0.00637144051094802,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2014_44",2014,44,"Washington","Klickitat","Bickleton",4,"WW","5/27/14",378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,357,2000,"2014_44",NA,NA,NA,0.0224093697353741,NA,0.452386003038911,NA,0.0604628643653702,0,NA,NA,0.00932336763104756,0.310122497898465,NA,NA,0.00179215537183914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112887191549082,NA,NA,NA,NA,NA,NA,NA,NA,0.0144994838350283,NA,NA,NA,NA,0.0161170665748835,NA,NA,NA,NA,NA,NA
"2014_44",2014,44,"Washington","Klickitat","Bickleton",4,"WW","5/27/14",378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,358,1500,"2014_44",NA,NA,NA,0,NA,0.598204820201386,NA,0.0190928878153459,0,NA,NA,0.00809396550693994,0.31299174343178,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0568117294193593,NA,NA,NA,NA,NA,NA,NA,NA,0.00478764744398928,NA,NA,NA,NA,1.72061811992723e-05,NA,NA,NA,NA,NA,NA
"2014_44",2014,44,"Washington","Klickitat","Bickleton",4,"WW","5/27/14",378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,359,1000,"2014_44",NA,NA,NA,0,NA,0.602295889004916,NA,0.0183496386662357,0,NA,NA,0,0.379354472328848,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2014_44",2014,44,"Washington","Klickitat","Bickleton",4,"WW","5/27/14",378.9,206.4,384.55,206.3,45.981606,-120.240478,0,0,0,0,0,0,0,0,0,1,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,360,500,"2014_44",NA,NA,NA,0,NA,0.751070459172834,NA,0.0904110667975881,0,NA,NA,0,0.145974479617088,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0125439944124906,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2014_45",2014,45,"Oregon","Sherman","Wasco",4,"WW","5/27/14",612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,361,4000,"2014_45",0,NA,NA,0.501809312621487,NA,0,NA,0.00891360163076296,0.00172936943472491,0.000482701018152878,NA,0.430177122737638,0.0452333147553462,NA,NA,0.00802957864491862,NA,NA,NA,NA,0.000166042235284029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00259407893305207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000864877988633043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_45",2014,45,"Oregon","Sherman","Wasco",4,"WW","5/27/14",612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,362,3500,"2014_45",0.000731505470290427,NA,NA,0.552596040063816,NA,0,NA,0.0108729052536436,0,0.00140073019760154,NA,0.416621620455388,0.0160206870801351,NA,NA,0.000971529825773902,NA,NA,NA,NA,0.000784981653351475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_45",2014,45,"Oregon","Sherman","Wasco",4,"WW","5/27/14",612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,363,3000,"2014_45",0.000340512807962069,NA,NA,0.541293029156737,NA,0,NA,0.0103434621939068,0,0,NA,0.44453733228936,0.0034856635520337,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_45",2014,45,"Oregon","Sherman","Wasco",4,"WW","5/27/14",612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,364,2500,"2014_45",0.00273813438885993,NA,NA,0.487043685207432,NA,0,NA,0.0146818033506568,0,0.00280701168294872,NA,0.480547287035585,0.00516465368138275,NA,NA,0.00561393489677282,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00140348975636113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_45",2014,45,"Oregon","Sherman","Wasco",4,"WW","5/27/14",612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,365,2000,"2014_45",0,NA,NA,0.367547185234466,NA,0.00180451784621423,NA,0.0276540697129991,0,0,NA,0.591589493531866,0.0114047336744549,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_45",2014,45,"Oregon","Sherman","Wasco",4,"WW","5/27/14",612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,366,1500,"2014_45",0,NA,NA,0.227557604769758,NA,0,NA,0.0335621728112939,0,0,NA,0.738056300009848,0.000823922409100041,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_45",2014,45,"Oregon","Sherman","Wasco",4,"WW","5/27/14",612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,367,1000,"2014_45",0,NA,NA,0.0846590722152675,NA,0,NA,0.050153380232286,0,0.00842084198064302,NA,0.85392946446683,0.00283724110497366,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_45",2014,45,"Oregon","Sherman","Wasco",4,"WW","5/27/14",612.95,148.2,622.25,148.2,45.591656,-120.776721,0,0,0,0,0,0,0,0,0,6,18,24,2,0,2,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,72,8,80,0,368,500,"2014_45",0,NA,NA,0,NA,0,NA,0.0252632497585333,0,0,NA,0.974736750241467,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014_47",2014,47,"Oregon","Wasco","Maupin",4,"WW","5/28/14",632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,377,4000,"2014_47",0.00347409337249653,NA,NA,0.305417869784813,NA,0.00160516363059151,NA,0.0182157680346835,NA,0.00408280547368007,NA,0.333384459901546,0.155835113820444,NA,NA,0.00834791127843586,NA,0.0917254520277958,NA,NA,0.00169087632930394,NA,0,0.00459259434015353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0710387081159921,0.000589183890065252,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2014_47",2014,47,"Oregon","Wasco","Maupin",4,"WW","5/28/14",632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,378,3500,"2014_47",0.00195640506019364,NA,NA,0.303080033198017,NA,0.000707137337436072,NA,0.0267139532086576,NA,0.00857960973411282,NA,0.249468495900675,0.209027891747476,NA,NA,0.000112255794999797,NA,0.141290976747549,NA,NA,0.0010302258671735,NA,0,0.00253940645695929,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0535366624972227,0.000978492578174668,NA,NA,NA,NA,NA,NA,NA,NA,0.00097845387135248,NA
"2014_47",2014,47,"Oregon","Wasco","Maupin",4,"WW","5/28/14",632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,379,3000,"2014_47",0,NA,NA,0.304303259987333,NA,0.00115646566102469,NA,0.0721892556323736,NA,0.008570790971689,NA,0.153509984027941,0.271412179870921,NA,NA,0.00798176819299018,NA,0.130773329329339,NA,NA,0.00231311427575978,NA,0,0.00246896174078508,0.00146288149331493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297236136340726,0.0114101297553443,NA,NA,NA,NA,NA,NA,NA,NA,0.00272426542711249,NA
"2014_47",2014,47,"Oregon","Wasco","Maupin",4,"WW","5/28/14",632.85,189.7,609.25,227.9,45.197173,-121.123851,0,79,79,0,0,0,0,0,0,0,14,14,0,2,2,0,0,0,1,8,9,0,3,3,0,0,0,0,0,0,214,4,218,2,380,2500,"2014_47",0,NA,NA,0.273592431224339,NA,0.00141353788787086,NA,0.0321250364252225,NA,0.0138351713156602,NA,0.110445632822868,0.273715616214662,NA,NA,0.00141324237578104,NA,0.117951735569379,NA,NA,0,NA,0,0.00404965424242823,0.00103858238766751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0664218062841783,0.0877027980167735,NA,NA,NA,NA,NA,NA,NA,NA,0.0162947552331705,NA
